[03.11.2024 10:00:30] Chatters_offline: wpatkabot (0/1)
[03.11.2024 18:24:30] Chatters_online: kati1356,szatano,miskol84,mikeytomajki,33kornelka,phoenixoxox,kami90_2,nebudu__,damianspot247,yvlunar,zahaczai,x_carva_x,streamelements,tellmenadia,kyuxik,kolorowypiesek,pytel37773,kolorowa_kluska,bordiminee,yasiunarcyz,asai04,chalchalek__,marcefixx,kameleonyu,uroczynorbi19,moobot,tax_office,amalfipepe,wpatka,mikopikooo,kagerosimba,strona_,snoowee_,yvli_,blue_blue_blu,szym998,jaroslao,cirocco,zymaaha1,himee35,k4ri_byczq,krzyzyk_0,virkub,luxialke,bolinek359,syndromka,lordemillo,xsaiko96,inimiczi,revley,pavcio0,achaku0_0,wpatkabot,somno__,mopss17,kingatekk,czlowiek_widmo69,kasiulkaxx3,wilkkacperdark,normalnainaczejj,sruchatek,freetuuu,romes4,grenlando,1ntrowertykus,papci071,mirabellaa__,amne_e,jakubxd,errnii25,roadtrip_is_live,besstill_0708,kom9w,gaming_dawid,misieeeqq,mierzej_p,nolli_6,majusza,rvvdzia,ditru_,kumyat,thematigame,fxd13_,harakirshi,bezingoo,dziusiek_pl,marchewka_pl,yuqi_1645,mlody_wiesniak,yel_l_ow,jeremimaster_,jabuel,xnightlordx,xz_vc,zapominarek7,nika_niczka,sweetsdevourer,vifon_0,nie_blisko,nightbot,kochamstopykasix,mvpramzes,energoski,vespertales,saven006,pawlosbielski2,nowiusienka,michal265a,matiseq10v2,vajvo_,nafi2d,kszyhu_unglueted,spys1u,xvuncher,optymistik67,wilku00,tangiabot,qverrs,kvngia,indefv,nancia_,urfavlivis,karolina__00,viesieq,pauljann78q,xx_karoo_,tori2137,l_kula_l,finek1234,bestan987,emi_lka02,viranixxx,eternallovegirl,nieuczesana,pokemoncommunitygame,katarzynadunst,lordverier,sheva2812,kliimaaa,v3d000,ovoi_,vfrpat,xisuba1,minesplendor (149/144)
[03.11.2024 18:24:56] roadtrip_is_live: aha @Emi_lka02 myślałam, że się koleżankujemy Sadgi
[03.11.2024 18:24:57] moobot: Zapraszamy na discorda Misie <3 https://discord.gg/fhKWdysM8r
[03.11.2024 18:25:07] harakirshi: No na pewno nie Mopsik, bo jego nie ma
[03.11.2024 18:25:11] viranixxx: xddd
[03.11.2024 18:25:12] streamelements: Jeśli dzieje się coś śmiesznego, to proszę, zrób klipa. To duża pomoc w tworzeniu shortsów i tiktoków, a zatem i w rozwoju kanału! Dzięki!
[03.11.2024 18:25:14] mikopikooo: xdx
[03.11.2024 18:25:19] yuqi_1645: xdd
[03.11.2024 18:25:30] Chatters_online: kati1356,szatano,jakubor_,miskol84,mikeytomajki,33kornelka,phoenixoxox,kami90_2,nebudu__,damianspot247,yvlunar,zahaczai,x_carva_x,streamelements,tellmenadia,kyuxik,kolorowypiesek,kolorowa_kluska,bordiminee,yasiunarcyz,asai04,chalchalek__,marcefixx,kameleonyu,uroczynorbi19,moobot,tax_office,amalfipepe,wpatka,kagerosimba,strona_,mikopikooo,berciok123,sigma_fabio69,snoowee_,merezku,yvli_,blue_blue_blu,szym998,milenaa123,jaroslao,cirocco,zymaaha1,himee35,k4ri_byczq,krzyzyk_0,virkub,luxialke,bolinek359,syndromka,lordemillo,xsaiko96,inimiczi,revley,pavcio0,achaku0_0,wpatkabot,somno__,mopss17,kingatekk,czlowiek_widmo69,kasiulkaxx3,wilkkacperdark,normalnainaczejj,sruchatek,freetuuu,grenlando,1ntrowertykus,pucusioszpon,papci071,mirabellaa__,amne_e,jakubxd,errnii25,roadtrip_is_live,besstill_0708,kom9w,misieeeqq,mierzej_p,nolli_6,majusza,rvvdzia,ditru_,kumyat,thematigame,fxd13_,harakirshi,bezingoo,dziusiek_pl,marchewka_pl,yuqi_1645,mlody_wiesniak,yel_l_ow,jeremimaster_,jabuel,xnightlordx,xz_vc,zapominarek7,nika_niczka,sweetsdevourer,vifon_0,nie_blisko,nightbot,kochamstopykasix,ka1iko,mvpramzes,energoski,vespertales,saven006,pawlosbielski2,nowiusienka,michal265a,matiseq10v2,vajvo_,nafi2d,kszyhu_unglueted,spys1u,optymistik67,777yakuza777,wilku00,tangiabot,qverrs,kvngia,nancia_,urfavlivis,karolina__00,viesieq,pauljann78q,teilek,xx_karoo_,tori2137,l_kula_l,bestan987,emi_lka02,viranixxx,eternallovegirl,nieuczesana,pokemoncommunitygame,katarzynadunst,lordverier,sheva2812,kliimaaa,v3d000,ovoi_,vfrpat,xisuba1,minesplendor (149/147)
[03.11.2024 18:25:32] pokemoncommunitygame: /me TwitchLit A wild Tangela appears TwitchLit Catch it using !pokecatch (winners revealed in 90s)
[03.11.2024 18:25:34] emi_lka02: @roadtrip_is_live hihi <3
[03.11.2024 18:25:35] harakirshi: !pokecatch
[03.11.2024 18:25:36] roadtrip_is_live: @Harakirshi xdd za łatwo mu wierzysz xdd
[03.11.2024 18:25:37] mierzej_p: CZEMU JAK ROBOT gadasz
[03.11.2024 18:25:38] szym998: !pokecatch
[03.11.2024 18:26:09] mikopikooo: !pokecatch ultra ball
[03.11.2024 18:26:09] harakirshi: @roadtrip_is_live Przecież widzę, że go nie ma Susge
[03.11.2024 18:26:30] Chatters_online: kati1356,szatano,miskol84,patrol19x,mikeytomajki,33kornelka,phoenixoxox,kami90_2,nebudu__,damianspot247,yvlunar,zahaczai,x_carva_x,streamelements,tellmenadia,kyuxik,kolorowypiesek,deliaah_,kolorowa_kluska,yasiunarcyz,asai04,chalchalek__,marcefixx,kameleonyu,moobot,gothiaa,tax_office,niskierka,andziaowo,amalfipepe,wpatka,kagerosimba,strona_,mikopikooo,chelseacutler_,snoowee_,lukii998,yvli_,blue_blue_blu,szym998,jaroslao,cirocco,zymaaha1,dobry_mordz,markiz167,k4ri_byczq,krzyzyk_0,hedarix,virkub,luxialke,jhisass,bolinek359,syndromka,lordemillo,xsaiko96,inimiczi,pavcio0,achaku0_0,wpatkabot,somno__,mopss17,kingatekk,bimbimu0,czlowiek_widmo69,kasiulkaxx3,wilkkacperdark,normalnainaczejj,sruchatek,freetuuu,grenlando,1ntrowertykus,pucusioszpon,papci071,mirabellaa__,amne_e,jakubxd,errnii25,roadtrip_is_live,besstill_0708,mati121293,kom9w,edekpedek1,misieeeqq,mierzej_p,nolli_6,majusza,rvvdzia,ditru_,kumyat,thematigame,fxd13_,harakirshi,szayka_,bezingoo,dziusiek_pl,marchewka_pl,yuqi_1645,pjoter003,mlody_wiesniak,yel_l_ow,jeremimaster_,jabuel,xnightlordx,xz_vc,zapominarek7,nika_niczka,sweetsdevourer,vifon_0,nie_blisko,nightbot,kochamstopykasix,ka1iko,mvpramzes,energoski,saven006,pawlosbielski2,kt0siekk,nowiusienka,michal265a,23nitlion23,matiseq10v2,vajvo_,nafi2d,kszyhu_unglueted,spys1u,optymistik67,frill_exe,tangiabot,qverrs,kvngia,nancia_,urfavlivis,karolina__00,viesieq,pauljann78q,xx_karoo_,tori2137,l_kula_l,finek1234,bestan987,emi_lka02,xfriedd,viranixxx,eternallovegirl,nieuczesana,pokemoncommunitygame,katarzynadunst,lordverier,sheva2812,kliimaaa,v3d000,ovoi_,zaklamany,vfrpat,xisuba1,minesplendor (149/156)
[03.11.2024 18:26:38] viranixxx: xdd
[03.11.2024 18:26:39] harakirshi: Weź potwierdź, że Cię nie ma, bo wyjdę inaczej na debila @mopss17 Prayge
[03.11.2024 18:26:41] viranixxx: HEEE
[03.11.2024 18:26:48] mopss17: AKSZLI to naprawde byl moobot roadtrip_is_live Harakirshi
[03.11.2024 18:26:58] harakirshi: MÓWIŁEM
[03.11.2024 18:27:01] roadtrip_is_live: @Harakirshi to, że go nie ma to nie zanczy, że nie widzi xdd
[03.11.2024 18:27:03] pokemoncommunitygame: Tangela has been caught by: mikopikooo
[03.11.2024 18:27:06] kami90_2: ivar bez kości top Kappa
[03.11.2024 18:27:11] roadtrip_is_live: mopss17 fricc
[03.11.2024 18:27:20] roadtrip_is_live: nie gadam z toba
[03.11.2024 18:27:20] mopss17: roadtrip_is_live ale moge poprawic Kappa
[03.11.2024 18:27:30] Chatters_online: kati1356,szatano,miskol84,mikeytomajki,33kornelka,phoenixoxox,kami90_2,nebudu__,damianspot247,yvlunar,zahaczai,x_carva_x,streamelements,tellmenadia,kyuxik,kolorowypiesek,kolorowa_kluska,yasiunarcyz,asai04,chalchalek__,marcefixx,kameleonyu,moobot,tax_office,niskierka,andziaowo,amalfipepe,wpatka,kagerosimba,strona_,mikopikooo,chelseacutler_,snoowee_,lukii998,yvli_,blue_blue_blu,szym998,jaroslao,cirocco,bibihubi,zymaaha1,dobry_mordz,k4ri_byczq,krzyzyk_0,hedarix,virkub,luxialke,jhisass,bolinek359,syndromka,lordemillo,xsaiko96,inimiczi,pavcio0,achaku0_0,wpatkabot,somno__,kingatekk,bimbimu0,czlowiek_widmo69,mopss17,kasiulkaxx3,wilkkacperdark,normalnainaczejj,sruchatek,freetuuu,grenlando,1ntrowertykus,pucusioszpon,papci071,mirabellaa__,amne_e,jakubxd,errnii25,besstill_0708,roadtrip_is_live,mati121293,kom9w,edekpedek1,misieeeqq,mierzej_p,nolli_6,majusza,rvvdzia,ditru_,kumyat,thematigame,fxd13_,harakirshi,bezingoo,dziusiek_pl,marchewka_pl,yuqi_1645,mlody_wiesniak,cu0k,yel_l_ow,jeremimaster_,jabuel,xnightlordx,xz_vc,zapominarek7,nika_niczka,sweetsdevourer,vifon_0,nie_blisko,nightbot,kochamstopykasix,ka1iko,mvpramzes,energoski,saven006,pawlosbielski2,kt0siekk,nowiusienka,michal265a,matiseq10v2,vajvo_,nafi2d,kszyhu_unglueted,spys1u,optymistik67,frill_exe,tangiabot,qverrs,kvngia,nancia_,urfavlivis,tojapytalem,karolina__00,viesieq,pauljann78q,xx_karoo_,tori2137,l_kula_l,finek1234,bestan987,emi_lka02,viranixxx,eternallovegirl,nieuczesana,pokemoncommunitygame,katarzynadunst,lordverier,sheva2812,kliimaaa,v3d000,ovoi_,vfrpat,xisuba1,minesplendor (149/150)
[03.11.2024 18:27:34] roadtrip_is_live: ANI SIE WAŻ
[03.11.2024 18:27:37] viranixxx: xdd
[03.11.2024 18:27:38] emi_lka02: @roadtrip_is_live a za co t/o dostałaś? xdd
[03.11.2024 18:27:53] szym998: Za użycie zakazanej frazy 17
[03.11.2024 18:27:55] mopss17: Emi_lka02 za jakas fraze na moobocie ale nie wiem nawet jaka xdd
[03.11.2024 18:27:57] harakirshi: xdd
[03.11.2024 18:27:58] moobot: Streamy codziennie po 17:00 peepoLove
[03.11.2024 18:28:11] harakirshi: nie można pisać jeb sie ?
[03.11.2024 18:28:12] roadtrip_is_live: @Emi_lka02 za niewinność SadgeCry
[03.11.2024 18:28:14] harakirshi: hmm
[03.11.2024 18:28:17] harakirshi: Hmmm
[03.11.2024 18:28:30] roadtrip_is_live: AHA A ON NIE DOSTAŁ
[03.11.2024 18:28:30] Chatters_online: neeesca,kati1356,szatano,miskol84,mikeytomajki,33kornelka,kami90_2,nebudu__,damianspot247,zahaczai,x_carva_x,streamelements,tellmenadia,kyuxik,kolorowypiesek,kolorowa_kluska,yasiunarcyz,asai04,chalchalek__,marcefixx,kameleonyu,moobot,tax_office,niskierka,andziaowo,amalfipepe,wpatka,kagerosimba,strona_,mikopikooo,chelseacutler_,snoowee_,lukii998,yvli_,blue_blue_blu,szym998,jaroslao,cirocco,rassas_weronika,zymaaha1,dobry_mordz,k4ri_byczq,krzyzyk_0,hedarix,virkub,luxialke,jhisass,syndromka,lordemillo,xsaiko96,inimiczi,pavcio0,achaku0_0,wpatkabot,somno__,kingatekk,bimbimu0,czlowiek_widmo69,mopss17,vamp_lilly,kasiulkaxx3,wilkkacperdark,normalnainaczejj,harakirshi,sruchatek,freetuuu,thekonikjednorozec0,grenlando,1ntrowertykus,pucusioszpon,papci071,mirabellaa__,amne_e,jakubxd,errnii25,besstill_0708,mati121293,kom9w,edekpedek1,misieeeqq,mierzej_p,nolli_6,pompkin_kawaii,majusza,rvvdzia,ditru_,kumyat,thematigame,fxd13_,bezingoo,dziusiek_pl,marchewka_pl,yuqi_1645,mlody_wiesniak,cu0k,yel_l_ow,jeremimaster_,jabuel,xnightlordx,xz_vc,zapominarek7,nika_niczka,sweetsdevourer,vifon_0,nie_blisko,nightbot,kochamstopykasix,ka1iko,mvpramzes,energoski,saven006,pawlosbielski2,kt0siekk,natea___,nowiusienka,roadtrip_is_live,michal265a,matiseq10v2,vajvo_,nafi2d,kszyhu_unglueted,podelkoo,spys1u,optymistik67,frill_exe,tangiabot,qverrs,kvngia,nancia_,urfavlivis,tojapytalem,karolina__00,viesieq,pauljann78q,tori2137,l_kula_l,finek1234,bestan987,emi_lka02,eternallovegirl,viranixxx,nieuczesana,pokemoncommunitygame,katarzynadunst,lordverier,sheva2812,kliimaaa,v3d000,ovoi_,xisuba1,minesplendor (171/151)
[03.11.2024 18:28:32] emi_lka02: @mopss17 xdd
[03.11.2024 18:28:34] roadtrip_is_live: Madge
[03.11.2024 18:28:38] emi_lka02: @roadtrip_is_live za niewinność classic
[03.11.2024 18:28:57] szym998: @Emi_lka02 rel
[03.11.2024 18:29:00] matiseq10v2: @roadtrip_is_live chyba za to ć i dalsze słowo
[03.11.2024 18:29:01] harakirshi: Jak dobrze, że są napisy. Jakoś inaczej zapamiętałem dubbing Sam. Kiedyś szło zrozumieć, co mówi xdd
[03.11.2024 18:29:01] mopss17: Harakirshi to za cos innego bylo
[03.11.2024 18:29:05] matiseq10v2: @roadtrip_is_live popsuty bot
[03.11.2024 18:29:07] harakirshi: A, okok
[03.11.2024 18:29:14] emi_lka02: tutaj to wszyscy łapią t/o za niewinność
[03.11.2024 18:29:26] roadtrip_is_live: -.-
[03.11.2024 18:29:30] Chatters_online: neeesca,kati1356,miskol84,mikeytomajki,33kornelka,phoenixoxox,kami90_2,nebudu__,damianspot247,zahaczai,x_carva_x,streamelements,tellmenadia,kyuxik,kolorowypiesek,kolorowa_kluska,yasiunarcyz,wpkole,asai04,chalchalek__,deiziee,marcefixx,moobot,tax_office,niskierka,andziaowo,amalfipepe,wpatka,kagerosimba,strona_,mikopikooo,chelseacutler_,toja_konrad,mopss17,harakirshi,snoowee_,lukii998,yvli_,blue_blue_blu,szym998,jaroslao,cirocco,rassas_weronika,zymaaha1,dobry_mordz,k4ri_byczq,zinkamichen,krzyzyk_0,hedarix,virkub,luxialke,jhisass,syndromka,xsaiko96,pavcio0,qbixor,achaku0_0,wpatkabot,somno__,kingatekk,bimbimu0,czlowiek_widmo69,vamp_lilly,kasiulkaxx3,wilkkacperdark,normalnainaczejj,sruchatek,freetuuu,grenlando,1ntrowertykus,pucusioszpon,papci071,mirabellaa__,emi_lka02,amne_e,jakubxd,errnii25,d4rthmichael,besstill_0708,mati121293,kom9w,edekpedek1,mierzej_p,nolli_6,majusza,rvvdzia,ditru_,kumyat,thematigame,fxd13_,kaguya_hi,bezingoo,dziusiek_pl,marchewka_pl,yuqi_1645,mlody_wiesniak,cu0k,yel_l_ow,jeremimaster_,jabuel,xnightlordx,xz_vc,zapominarek7,nika_niczka,sweetsdevourer,vifon_0,nightbot,kochamstopykasix,ka1iko,mvpramzes,energoski,saven006,pawlosbielski2,kt0siekk,natea___,nowiusienka,michal265a,roadtrip_is_live,vajvo_,nafi2d,kszyhu_unglueted,podelkoo,matiseq10v2,spys1u,optymistik67,frill_exe,wilku00,tangiabot,qverrs,urfavlivis,tojapytalem,karolina__00,viesieq,pauljann78q,tori2137,l_kula_l,kanoi,finek1234,bestan987,eternallovegirl,viranixxx,nieuczesana,pokemoncommunitygame,katarzynadunst,lordverier,sheva2812,kliimaaa,v3d000,ovoi_,xisuba1,minesplendor (171/151)
[03.11.2024 18:29:31] hazbi83: Hejo
[03.11.2024 18:29:32] wpatkabot: Hej karakanie @hazbi83, fajnie że jesteś hi
[03.11.2024 18:29:34] mikopikooo: w sumie jka ktos mowi z lewej strony to jest na kamerce waptki wiec sie zgadza
[03.11.2024 18:29:37] roadtrip_is_live: NOTED nie ufać moderacji
[03.11.2024 18:29:40] vjorgi: zaklecia
[03.11.2024 18:29:41] vjorgi: NOTED
[03.11.2024 18:29:42] harakirshi: Ja nigdy nie dostałem za niewinność. Może dlatego, że nie jestem niewinny xddx
[03.11.2024 18:30:05] roadtrip_is_live: no dobra sorry
[03.11.2024 18:30:14] streamelements: WIDZU! SPRAWDŹ NOWEGO TIKTOKA pogg  -> https://www.tiktok.com/@wpatka.ttv/video/7431924495343979798
[03.11.2024 18:30:15] roadtrip_is_live: nie ufać mopsowi hehe
[03.11.2024 18:30:17] roadtrip_is_live: !vanish
[03.11.2024 18:30:26] mopss17: roadtrip_is_live napisz jeszcze raz well
[03.11.2024 18:30:30] Chatters_online: neeesca,barloc_,kati1356,miskol84,mikeytomajki,33kornelka,phoenixoxox,kami90_2,oloff1337,nebudu__,damianspot247,yvlunar,zahaczai,x_carva_x,streamelements,tellmenadia,kyuxik,kolorowypiesek,kolorowa_kluska,yasiunarcyz,asai04,chalchalek__,deiziee,moobot,tax_office,niskierka,andziaowo,amalfipepe,wpatka,kagerosimba,strona_,chelseacutler_,berciok123,mopss17,harakirshi,snoowee_,lukii998,yvli_,blue_blue_blu,szym998,jaroslao,cirocco,rassas_weronika,hazbi83,zymaaha1,dobry_mordz,k4ri_byczq,krzyzyk_0,hedarix,virkub,luxialke,syndromka,xsaiko96,mikopikooo,pavcio0,achaku0_0,somno__,wpatkabot,kingatekk,bimbimu0,czlowiek_widmo69,vamp_lilly,kasiulkaxx3,wilkkacperdark,normalnainaczejj,sruchatek,pl4yerrq,freetuuu,grenlando,1ntrowertykus,pucusioszpon,papci071,mirabellaa__,emi_lka02,amne_e,jakubxd,errnii25,d4rthmichael,besstill_0708,mati121293,kom9w,edekpedek1,vjorgi,mierzej_p,nolli_6,ivonadevorche,majusza,rvvdzia,ditru_,kumyat,thematigame,fxd13_,ksenix_x,bezingoo,dziusiek_pl,marchewka_pl,yuqi_1645,mlody_wiesniak,cu0k,yel_l_ow,jeremimaster_,jabuel,xnightlordx,xz_vc,zapominarek7,nika_niczka,sweetsdevourer,vifon_0,nightbot,kochamstopykasix,ka1iko,mvpramzes,energoski,saven006,pawlosbielski2,kt0siekk,natea___,nowiusienka,michal265a,roadtrip_is_live,vajvo_,nafi2d,kszyhu_unglueted,podelkoo,matiseq10v2,spys1u,optymistik67,frill_exe,wilku00,tangiabot,qverrs,justoniria,urfavlivis,tojapytalem,karolina__00,viesieq,pauljann78q,tori2137,l_kula_l,kanoi,finek1234,bestan987,eternallovegirl,viranixxx,nieuczesana,pokemoncommunitygame,katarzynadunst,lordverier,sheva2812,kliimaaa,v3d000,ovoi_,xisuba1,minesplendor (171/154)
[03.11.2024 18:30:32] roadtrip_is_live: nienie
[03.11.2024 18:30:35] mopss17: no napisz no
[03.11.2024 18:30:39] roadtrip_is_live: nope
[03.11.2024 18:30:45] mopss17: chalchalek__ POLICE
[03.11.2024 18:30:49] pavcio0: 1342
[03.11.2024 18:30:50] roadtrip_is_live: XDDD
[03.11.2024 18:30:50] streamelements: Jeśli dzieje się coś śmiesznego, to proszę, zrób klipa. To duża pomoc w tworzeniu shortsów i tiktoków, a zatem i w rozwoju kanału! Dzięki!
[03.11.2024 18:31:14] harakirshi: Ona tego nie ogarnie NotLikeThis
[03.11.2024 18:31:14] moobot: Na Amazonie jest darmowy pierwszy miesiąc, później za cały rok płacicie 49 złotych. Dzięki usłudze Amazon Prime możecie dawać darmowe suby na dowolnym kanale. Za 49 złotych macie darmowe subki przez 13 miesięcy. Zapraszam w link poniżej po szczegóły https://www.amazon.pl/prime POGGERS
[03.11.2024 18:31:15] mopss17: nie ma chalchalka
[03.11.2024 18:31:19] mopss17: Sadge
[03.11.2024 18:31:22] roadtrip_is_live: beka
[03.11.2024 18:31:24] roadtrip_is_live: z ciebie
[03.11.2024 18:31:25] matiseq10v2: @chalchalek__ halo bo vipa nie bedzie
[03.11.2024 18:31:26] roadtrip_is_live: hihi
[03.11.2024 18:31:31] chalchalek__: JESTEM
[03.11.2024 18:31:30] Chatters_online: neeesca,barloc_,roadtrip_is_live,kati1356,miskol84,mikeytomajki,33kornelka,phoenixoxox,kami90_2,oloff1337,nebudu__,damianspot247,yvlunar,zahaczai,x_carva_x,tellmenadia,kyuxik,kolorowypiesek,kolorowa_kluska,yasiunarcyz,asai04,chalchalek__,deiziee,moobot,tax_office,niskierka,andziaowo,amalfipepe,wpatka,kagerosimba,strona_,chelseacutler_,berciok123,mopss17,harakirshi,snoowee_,lukii998,yvli_,blue_blue_blu,szym998,jaroslao,cirocco,rassas_weronika,hazbi83,zymaaha1,dobry_mordz,k4ri_byczq,krzyzyk_0,hedarix,virkub,luxialke,syndromka,xsaiko96,mikopikooo,pavcio0,achaku0_0,somno__,wpatkabot,kingatekk,bimbimu0,czlowiek_widmo69,vamp_lilly,kasiulkaxx3,wilkkacperdark,normalnainaczejj,sruchatek,pl4yerrq,freetuuu,grenlando,1ntrowertykus,pucusioszpon,papci071,mirabellaa__,emi_lka02,amne_e,jakubxd,errnii25,d4rthmichael,besstill_0708,mati121293,kom9w,edekpedek1,vjorgi,mierzej_p,nolli_6,ivonadevorche,majusza,rvvdzia,ditru_,kumyat,thematigame,fxd13_,ksenix_x,bezingoo,dziusiek_pl,marchewka_pl,yuqi_1645,mlody_wiesniak,cu0k,yel_l_ow,jeremimaster_,jabuel,xnightlordx,xz_vc,zapominarek7,nika_niczka,sweetsdevourer,vifon_0,nightbot,kochamstopykasix,ka1iko,mvpramzes,energoski,saven006,pawlosbielski2,kt0siekk,streamelements,natea___,nowiusienka,michal265a,vajvo_,nafi2d,kszyhu_unglueted,podelkoo,matiseq10v2,spys1u,optymistik67,frill_exe,wilku00,tangiabot,qverrs,justoniria,urfavlivis,tojapytalem,karolina__00,viesieq,pauljann78q,tori2137,l_kula_l,kanoi,finek1234,bestan987,eternallovegirl,viranixxx,nieuczesana,pokemoncommunitygame,katarzynadunst,lordverier,sheva2812,kliimaaa,v3d000,ovoi_,xisuba1,minesplendor (167/154)
[03.11.2024 18:31:35] chalchalek__: CZEGO POTRZEBA
[03.11.2024 18:31:37] mopss17: roadtrip_is_live beka to z ciebie ze t/o dostalas
[03.11.2024 18:31:46] emi_lka02: @mopss17 wsm rel
[03.11.2024 18:31:46] mopss17: chalchalek__ napisz well
[03.11.2024 18:31:49] roadtrip_is_live: PRZEZ CIEBIE halo
[03.11.2024 18:31:53] harakirshi: Za dużo tiktoka
[03.11.2024 18:31:54] mopss17: roadtrip_is_live nie przeze mnioe
[03.11.2024 18:31:56] szym998: @MatiseQ10v2 tak masz rację
[03.11.2024 18:31:57] chalchalek__: well
[03.11.2024 18:32:01] mopss17: Hmmm
[03.11.2024 18:32:01] viranixxx: @chalchalek__ nie ma kogo banować wiec potrzebny jesyes xdd
[03.11.2024 18:32:04] chalchalek__: co teraz
[03.11.2024 18:32:05] matiseq10v2: @chalchalek__ a już chciałam przepraszać... well napisz to
[03.11.2024 18:32:06] roadtrip_is_live: AHA?1
[03.11.2024 18:32:08] chalchalek__: @viranixxx aga
[03.11.2024 18:32:09] roadtrip_is_live: SCAMMED
[03.11.2024 18:32:14] chalchalek__: @MatiseQ10v2 CO
[03.11.2024 18:32:19] matiseq10v2: @chalchalek__ no napisz
[03.11.2024 18:32:20] roadtrip_is_live: jebcie sie
[03.11.2024 18:32:22] roadtrip_is_live: -.-
[03.11.2024 18:32:26] chalchalek__: @MatiseQ10v2 co mam napisać
[03.11.2024 18:32:30] Chatters_online: neeesca,barloc_,kati1356,miskol84,mikeytomajki,33kornelka,phoenixoxox,kami90_2,claireeth,oloff1337,nebudu__,mopss17,damianspot247,yvlunar,zahaczai,x_carva_x,tellmenadia,kyuxik,kolorowypiesek,pavele0,kolorowa_kluska,yasiunarcyz,asai04,chalchalek__,marcefixx,moobot,tax_office,niskierka,andziaowo,amalfipepe,wpatka,kagerosimba,strona_,chelseacutler_,berciok123,harakirshi,snoowee_,lukii998,roadtrip_is_live,yvli_,blue_blue_blu,szym998,jaroslao,cirocco,rassas_weronika,zymaaha1,hazbi83,dobry_mordz,k4ri_byczq,krzyzyk_0,hedarix,virkub,luxialke,syndromka,xsaiko96,mikopikooo,pavcio0,achaku0_0,somno__,wpatkabot,kingatekk,czlowiek_widmo69,vamp_lilly,kasiulkaxx3,wilkkacperdark,normalnainaczejj,sruchatek,pl4yerrq,freetuuu,grenlando,pucusioszpon,papci071,mirabellaa__,emi_lka02,amne_e,jakubxd,errnii25,d4rthmichael,besstill_0708,mati121293,kom9w,edekpedek1,vjorgi,mierzej_p,nolli_6,majusza,rvvdzia,ditru_,kumyat,thematigame,fxd13_,bezingoo,dziusiek_pl,marchewka_pl,yuqi_1645,mlody_wiesniak,matiseq10v2,cu0k,yel_l_ow,jeremimaster_,zymerlol,xnightlordx,xz_vc,zapominarek7,nika_niczka,sweetsdevourer,vifon_0,nightbot,kochamstopykasix,ka1iko,viranixxx,mvpramzes,energoski,saven006,pawlosbielski2,kt0siekk,streamelements,natea___,nowiusienka,michal265a,vajvo_,nafi2d,kszyhu_unglueted,podelkoo,spys1u,optymistik67,frill_exe,wilku00,tangiabot,qverrs,urfavlivis,tojapytalem,karolina__00,viesieq,pauljann78q,tori2137,l_kula_l,kanoi,finek1234,bestan987,eternallovegirl,nieuczesana,pokemoncommunitygame,katarzynadunst,lordverier,sheva2812,kliimaaa,v3d000,diablo_vtr,ovoi_,xisuba1,minesplendor (167/152)
[03.11.2024 18:32:33] chalchalek__: co wy ode mnie chcecie wszyscy
[03.11.2024 18:32:34] chalchalek__: AAAA
[03.11.2024 18:32:37] matiseq10v2: @chalchalek__ to co ja tylko bez @chalchalek__ i napisz to
[03.11.2024 18:32:37] yuqi_1645: xdd 󠀀
[03.11.2024 18:32:46] mopss17: roadtrip_is_live bo kwestia jest taka ze fraza 17 za ktora dostalas t/o to c-word xdd
[03.11.2024 18:32:46] chalchalek__: no napisz
[03.11.2024 18:32:49] matiseq10v2: aha
[03.11.2024 18:32:51] roadtrip_is_live: a już chciałam przepraszać... well
[03.11.2024 18:32:55] matiseq10v2: xdd
[03.11.2024 18:32:57] chalchalek__: well
[03.11.2024 18:32:57] harakirshi: well ?
[03.11.2024 18:32:57] yuqi_1645: xdd
[03.11.2024 18:32:58] mopss17: OMEGALUL
[03.11.2024 18:32:58] kami90_2: xdd
[03.11.2024 18:32:58] mopss17: OMEGALUL 󠀀
[03.11.2024 18:32:58] mopss17: OMEGALUL
[03.11.2024 18:32:59] mopss17: OMEGALUL 󠀀
[03.11.2024 18:32:59] mopss17: OMEGALUL
[03.11.2024 18:32:59] mopss17: OMEGALUL 󠀀
[03.11.2024 18:33:03] przepierak: hej kto cię tak skrzywdził ?
[03.11.2024 18:33:03] wpatkabot: Witaj czatowniku @PRZEPIERAK, przywitaj się ze wszystkimi hi
[03.11.2024 18:33:04] harakirshi: przepraszać? xdd
[03.11.2024 18:33:04] chalchalek__: ... well
[03.11.2024 18:33:04] roadtrip_is_live: -.-
[03.11.2024 18:33:07] chalchalek__: nie dziala
[03.11.2024 18:33:09] mopss17: roadtrip_is_live beka
[03.11.2024 18:33:10] emi_lka02: XDDD
[03.11.2024 18:33:11] streamelements: Jeśli dzieje się coś śmiesznego, to proszę, zrób klipa. To duża pomoc w tworzeniu shortsów i tiktoków, a zatem i w rozwoju kanału! Dzięki!
[03.11.2024 18:33:16] roadtrip_is_live: pzepraszać
[03.11.2024 18:33:20] roadtrip_is_live: kurwa
[03.11.2024 18:33:21] matiseq10v2: @chalchalek__ ty glupi jestes aha
[03.11.2024 18:33:22] emi_lka02: @roadtrip_is_live to po prostu z tobą jest coś nie tak beka
